"","lon","lat","NAME","type","inmates"
"826",-86.9018159,36.2567558,"District 1","state_pris",766
"827",-122.9773935,44.9453795,"Salem CCD","local_jail",766
"828",-87.8736961,42.5847398,"Kenosha city","local_jail",765
"829",-93.1346353,30.21803,"District 4","state_pris",764
"830",-71.4361957,42.3079052,"Framingham town","state_pris",763
"831",-76.6347808,36.6971573,"Suffolk city","local_jail",762
"832",-71.2771536,44.4843111,"Berlin city","fed_pris",758
"833",-84.2735924,33.2576552,"Griffin CCD","local_jail",758
"834",-81.3063416,28.7750636,"Sanford CCD","local_jail",757
"835",-76.2361373,35.587326,"Fairfield township","state_pris",752
"836",-77.9807824,37.6136362,"District 5","state_pris",748
"837",-80.2353772,26.8179811,"Royal Palm Beach-West Jupiter CCD","local_jail",747
"838",-97.8086801,33.2065698,"Bridgeport CCD","state_pris",746
"839",-94.5861575,38.9200435,"Kaw township","local_jail",744
"840",-94.6443069,34.8311979,"Heavener CCD","state_pris",743
"841",-117.1708339,33.1625676,"Oceanside-Escondido CCD","local_jail",743
"842",-77.2764607,39.2312843,"District 2","local_jail",743
"843",-77.9208211,34.5446157,"Burgaw township","state_pris",742
"844",-88.0825688,41.5082947,"Joliet township","local_jail",742
"845",-101.8866894,33.5760512,"Lubbock CCD","local_jail",738
"846",-95.3289339,32.382619,"Tyler CCD","local_jail",737
"847",-84.2642049,33.7369391,"Atlanta-Decatur CCD","state_pris",735
"848",-156.4793696,20.878197,"Kahului CCD","state_pris",732
"849",-74.0456981,40.8893976,"Hackensack city","local_jail",732
"850",-111.7104149,40.0238359,"Spanish Fork-Payson CCD","local_jail",732
"851",-80.3460074,26.0736054,"Davie CCD","state_pris",731
"852",-99.9731167,39.9145208,"Center-District 1 township","state_pris",731
"853",-79.6180454,35.0503203,"Beaverdam township","state_pris",731
"854",-75.1404388,40.2977155,"Doylestown township","local_jail",729
"855",-79.0307607,38.1256482,"Beverley Manor district","local_jail",729
"856",-67.072688,18.4813133,"Guerrero barrio","state_pris",727
"857",-122.6466569,45.6766541,"Vancouver CCD","local_jail",727
"858",-78.412338,37.2928371,"District 701","local_jail",725
"859",-85.3586056,38.2181996,"Simpsonville CCD","state_pris",719
"860",-116.7355794,43.649516,"Caldwell CCD","local_jail",719
"861",-80.4283652,25.3241889,"Homestead CCD","state_pris",718
"862",-122.3217657,37.9842114,"West Contra Costa CCD","local_jail",713
"863",-75.2185477,40.6859711,"Easton city","local_jail",713
"864",-87.0325479,34.5744143,"Decatur CCD","state_pris",712
"865",-91.8821697,32.4530173,"District 8","state_pris",708
"866",-94.7716329,32.5062336,"Longview CCD","local_jail",708
"867",-90.0784853,38.6331033,"Canteen township","state_pris",701
"868",-87.8488196,42.3747967,"Waukegan township","local_jail",701
"869",-97.7669337,26.4853404,"Raymondville CCD","local_jail",700
"870",-107.051051,32.3457031,"Fairacres CCD","state_pris",699
"871",-96.0419269,41.2646751,"Omaha city","state_pris",697
"872",-93.2682835,44.9633235,"Minneapolis city","local_jail",696
"873",-87.9841686,44.5206763,"Green Bay city","local_jail",695
"874",-78.7345642,34.3622711,"Whiteville township","state_pris",691
"875",-87.5396915,38.0459993,"Center township","local_jail",691
"876",-80.6400606,37.0006776,"Ingles district","local_jail",691
"877",-73.9701736,40.7765574,"Manhattan borough","local_jail",689
"878",-82.1481054,34.189528,"Greenwood CCD","state_pris",685
"879",-73.7855998,42.7433318,"Colonie town","local_jail",680
"880",-77.5146266,37.6429507,"Brookland district","local_jail",679
"881",-84.4422825,42.5806927,"Mason city","local_jail",677
"882",-97.4702914,31.0481201,"Belton CCD","local_jail",677
"883",-84.1348877,33.4778002,"McDonough CCD","local_jail",675
"884",-81.5214295,41.0804559,"Akron city","local_jail",674
"885",-79.0810985,33.836402,"Conway CCD","local_jail",673
"886",-70.4053294,43.7946894,"Windham town","state_pris",671
"887",-88.440266,43.7721533,"Fond du Lac city","state_pris",670
"888",-93.7135949,30.8143284,"Newton CCD","local_jail",666
"889",-87.8070858,42.7282842,"Racine city","local_jail",666
"890",-119.2821435,46.2193621,"Richland-Kennewick CCD","local_jail",663
"891",-120.5523776,37.223493,"Merced CCD","local_jail",661
"892",-87.2664896,30.3482283,"Pensacola CCD","fed_pris",660
"893",-74.5716572,40.0155348,"New Hanover township","state_pris",660
"894",-74.3649618,41.2596137,"Warwick town","state_pris",655
"895",-96.7655647,35.9951736,"Cushing CCD","state_pris",652
"896",-82.169162,28.2492126,"Zephyrhills CCD","state_pris",650
"897",-93.9050998,32.3021475,"District 11","state_pris",650
"898",-83.9021775,33.598562,"Covington-Porterdale CCD","local_jail",650
"899",-95.9964393,34.2947188,"Central Atoka CCD","state_pris",648
"900",-67.1207184,18.2054298,"Mayagüez Arriba barrio","state_pris",646
"901",-88.3209984,41.9415092,"St. Charles township","local_jail",644
"902",-83.6919833,43.0244249,"Flint city","local_jail",644
"903",-107.3673125,41.7068338,"Rawlins CCD","state_pris",643
"904",-120.7915137,44.6575413,"Ashwood CCD","state_pris",642
"905",-74.3524707,41.381005,"Goshen town","local_jail",641
"906",-91.2569118,32.7217538,"District 2","local_jail",640
"907",-78.3558204,35.5776892,"Wilson Mills township","state_pris",639
"908",-84.2052049,31.7219883,"Leesburg CCD","state_pris",638
"909",-83.319023,30.7587208,"Valdosta CCD","local_jail",638
"910",-86.9442473,37.7571692,"Whitesville-Philpot CCD","local_jail",638
"911",-80.9525633,37.1820253,"District 3","state_pris",637
"912",-115.5991053,32.7777185,"El Centro CCD","local_jail",637
"913",-107.9932569,36.8969753,"Aztec CCD","local_jail",631
"914",-80.2169587,27.2036652,"Stuart CCD","local_jail",630
"915",-92.8588801,37.1832011,"Diggins township","state_pris",629
"916",-103.3607352,36.1168073,"Clayton South CCD","state_pris",629
"917",-149.2743541,61.177549,"Anchorage census subarea","local_jail",629
"918",-117.3615193,47.6680079,"Spokane CCD","local_jail",629
"919",-86.7517537,36.1727847,"District 6","local_jail",628
"920",-81.8705262,33.7032284,"Trenton CCD","state_pris",627
"921",-76.2590306,35.949402,"Columbia township","state_pris",626
"922",-149.407974,62.1821735,"Matanuska-Susitna census subarea","state_pris",625
"923",-85.8268202,37.6922238,"Elizabethtown CCD","local_jail",625
"924",-80.0735032,42.1165941,"Erie city","local_jail",622
"925",-80.1510227,26.3008862,"Deerfield Beach CCD","fed_pris",619
"926",-111.6426222,48.4916196,"Shelby CCD","state_pris",619
"927",-72.9598403,40.8574476,"Brookhaven town","local_jail",618
"928",-81.9509017,36.7277428,"Harrison district","local_jail",617
"929",-85.2380453,34.8133935,"Rock Spring CCD","state_pris",616
"930",-87.5481977,33.2014317,"Tuscaloosa CCD","local_jail",615
"931",-76.5217187,37.0759784,"Newport News city","local_jail",611
"932",-71.1794622,42.2468719,"Dedham town","local_jail",610
"933",-105.9985878,34.8254918,"Estancia CCD","local_jail",609
"934",-73.2931691,41.3980947,"Newtown town","state_pris",608
"935",-86.3983814,35.85081,"District 16","local_jail",608
"936",-98.6468587,26.5985884,"Rio Grande City CCD","local_jail",607
"937",-92.3004766,31.8432326,"District 3","state_pris",604
"938",-119.200331,35.6854889,"Delano-McFarland CCD","local_jail",604
"939",-86.3051382,37.4693765,"Leitchfield CCD","local_jail",602
"940",-86.4587128,36.9716139,"Bowling Green CCD","local_jail",601
"941",-93.9232942,33.4534998,"Garland township","state_pris",599
"942",-82.9866594,39.9837842,"Columbus city","state_pris",596
"943",-94.0562518,30.9726344,"Jasper CCD","state_pris",595
"944",-84.8032312,34.1837477,"Cartersville CCD","local_jail",594
"945",-71.4438932,42.9846891,"Manchester city","local_jail",593
"946",-81.561989,30.4841388,"Jacksonville North CCD","local_jail",592
"947",-86.2762838,41.669968,"Portage township","local_jail",592
"948",-85.381414,38.7812785,"Madison township","state_pris",591
"949",-90.5266927,30.6996192,"District 3","local_jail",591
"950",-98.007037,34.9913063,"Chickasha CCD","local_jail",590
"951",-96.8740385,31.3409711,"Marlin CCD","local_jail",590
"952",-122.0375418,37.9003583,"Central Contra Costa CCD","local_jail",589
"953",-93.4748995,44.7701461,"Shakopee city","state_pris",588
"954",-92.4779482,30.8514035,"District 4","state_pris",586
"955",-92.4143041,31.4014793,"District A","state_pris",586
"956",-105.0892903,40.5809378,"Fort Collins CCD","local_jail",581
"957",-99.0735686,28.4216126,"Cotulla CCD","state_pris",580
"958",-101.7536489,34.5542087,"Tulia CCD","state_pris",578
"959",-122.8650128,45.4451446,"Beaverton-Hillsboro CCD","local_jail",578
"960",-111.8827119,40.923042,"South Davis CCD","local_jail",578
"961",-98.7582769,36.8684408,"Alva CCD","state_pris",577
"962",-114.5272322,32.7212999,"Yuma CCD","local_jail",577
"963",-82.6330435,35.7121388,"French Broad township","state_pris",575
"964",-76.5271135,35.2325159,"Township 4","state_pris",575
"965",-80.2000075,35.457074,"Harris township","state_pris",575
"966",-98.7854292,31.0693309,"San Saba CCD","state_pris",575
"967",-82.2864262,36.5245193,"District 4","local_jail",575
"968",-92.1244134,36.1538926,"Union township","state_pris",574
"969",-91.35654,33.4819845,"Bowie township","state_pris",573
"970",-107.97143,34.9812298,"Grants CCD","state_pris",573
"971",-85.2292672,42.2991758,"Battle Creek city","local_jail",573
"972",-84.8128469,30.6384537,"Chattahoochee CCD","state_pris",572
"973",-90.2445816,38.6356988,"St. Louis city","local_jail",572
"974",-84.4603001,38.1407842,"Lexington-Fayette Northwest CCD","state_pris",568
"975",-80.8370048,39.268724,"Pine district","local_jail",567
"976",-75.9190257,43.9328131,"Watertown town","state_pris",565
"977",-80.2141332,33.2634184,"Cross CCD","state_pris",563
"978",-95.0973085,36.6367358,"Vinita East CCD","state_pris",561
"979",-122.624012,45.5467708,"Portland East CCD","state_pris",561
"980",-78.5326047,37.8764365,"Scottsville district","local_jail",560
"981",-81.1047175,39.4067864,"District D","state_pris",558
"982",-96.9796742,37.2427744,"Winfield city","state_pris",557
"983",-121.5599876,39.5431739,"Oroville CCD","local_jail",557
"984",-79.9584716,37.2778301,"Roanoke city","local_jail",555
"985",-95.6948257,39.03617,"Topeka city","state_pris",553
"986",-84.5389023,34.2343898,"Canton CCD","local_jail",553
"987",-98.5500206,33.9290734,"Wichita Falls CCD","local_jail",553
"988",-149.5712138,60.0874114,"Seward-Hope census subarea","state_pris",549
"989",-93.3955758,41.6509838,"Beaver township","state_pris",549
"990",-97.3856388,32.7534125,"Fort Worth CCD","state_pris",549
"991",-121.1223601,38.9388984,"Auburn CCD","local_jail",549
"992",-104.6944326,40.4438518,"Greeley CCD","local_jail",549
"993",-86.4267543,36.3836784,"District 5","local_jail",549
"994",-76.1435544,43.0409981,"Syracuse city","local_jail",548
"995",-86.2819616,33.3805486,"Renfroe-Laniers CCD","state_pris",546
"996",-76.5237475,38.9713568,"District 6","local_jail",546
"997",-87.5801044,37.8366658,"Henderson CCD","local_jail",544
"998",-77.1007034,38.8783374,"Arlington","local_jail",544
"999",-84.2217056,32.0475187,"Americus CCD","local_jail",543
"1000",-78.9007419,35.068735,"Cross Creek township","local_jail",543
"1001",-80.6459017,41.099095,"Youngstown city","state_pris",541
"1002",-78.6497093,35.7923634,"Raleigh township","local_jail",540
"1003",-82.3473963,38.4291332,"District 3","local_jail",540
"1004",-111.3662497,35.1066114,"Flagstaff CCD","local_jail",538
"1005",-88.4042319,42.3744867,"Greenwood township","local_jail",537
"1006",-81.8366872,26.8761018,"Punta Gorda CCD","local_jail",536
"1007",-111.7768987,34.6916906,"Camp Verde-Sedona CCD","local_jail",535
"1008",-79.1954582,37.3990161,"Lynchburg city","local_jail",535
"1009",-83.2696571,31.5581976,"Ocilla CCD","local_jail",534
"1010",-75.2279544,39.4275181,"Bridgeton city","local_jail",534
"1011",-87.4872844,36.8929251,"Hopkinsville CCD","local_jail",533
"1012",-84.4058582,41.4670003,"Springfield township","local_jail",533
"1013",-102.367621,31.9276128,"Odessa CCD","local_jail",533
"1014",-116.2867164,46.4710921,"Nez Perce CCD","state_pris",531
"1015",-100.3199965,44.3751628,"Pierre city","state_pris",529
"1016",-117.7241772,33.700735,"Irvine-Lake Forest CCD","local_jail",526
"1017",-74.1662143,39.9943137,"Toms River township","local_jail",526
"1018",-94.9682664,30.2917875,"Cleveland CCD","state_pris",525
"1019",-78.9194227,36.0221336,"Durham township","local_jail",525
"1020",-90.7470162,30.558378,"District 1","local_jail",524
"1021",-93.1346353,30.21803,"District 4","local_jail",522
"1022",-82.3424692,28.8258641,"Inverness CCD","local_jail",521
"1023",-85.2568926,35.0663483,"District 4","local_jail",521
"1024",-82.5275686,28.524328,"Spring Hill CCD","local_jail",520
"1025",-104.7946972,38.1892995,"Pueblo CCD","local_jail",519
"1026",-78.1250136,39.2462466,"Stonewall district","local_jail",519
"1027",-100.7701017,46.8110381,"Bismarck city","state_pris",517
"1028",-76.9293818,39.3952452,"District 5, Freedom","state_pris",514
"1029",-98.3460839,27.8873624,"San Diego CCD","state_pris",514
"1030",-94.1665396,36.0715607,"Fayetteville township","local_jail",512
"1031",-84.4438653,39.0444144,"Newport-Fort Thomas CCD","local_jail",512
"1032",-94.8632587,40.3520941,"Polk township","state_pris",511
"1033",-91.1387618,43.0436353,"Prairie du Chien city","state_pris",511
"1034",-75.6248619,38.3765204,"District 9, Salisbury","local_jail",511
"1035",-78.2939679,35.0269717,"North Clinton township","state_pris",509
"1036",-86.297411,32.3786468,"Montgomery CCD","local_jail",509
"1037",-86.978495,41.4770927,"Washington township","local_jail",508
"1038",-81.2704779,26.8941322,"Southwest Glades CCD","local_jail",506
"1039",-92.4333604,35.0885706,"Cadron township","state_pris",505
"1040",-90.4542946,29.9706433,"District 1","local_jail",504
"1041",-86.5111283,30.7863146,"Crestview CCD","local_jail",502
"1042",-88.9733745,39.9200196,"Hickory Point township","state_pris",501
"1043",-78.6888447,43.1492492,"Lockport town","local_jail",501
"1044",-94.9137477,32.2750691,"Overton CCD","state_pris",500
"1045",-111.3904801,32.3216034,"Marana CCD","state_pris",499
"1046",-104.2434881,42.0222019,"Torrington CCD","state_pris",499
"1047",-74.5267609,41.4572555,"Mount Hope town","state_pris",498
"1048",-77.690034,35.9938535,"Township 7, Swift Creek","state_pris",498
"1049",-84.5483391,39.038255,"Covington CCD","local_jail",498
"1050",-83.954716,43.4176784,"Saginaw city","local_jail",498
"1051",-84.7810767,37.6538573,"Danville CCD","state_pris",497
"1052",-84.3242365,39.7076102,"Jefferson township","state_pris",497
"1053",-82.6738464,34.4962263,"Anderson CCD","local_jail",497
"1054",-79.2607283,36.862543,"Banister district","state_pris",496
"1055",-88.7032559,43.4029044,"Juneau city","local_jail",496
"1056",-81.3433367,32.3617106,"Guyton-Springfield CCD","state_pris",495
"1057",-84.0162282,33.6538147,"Conyers CCD","local_jail",495
"1058",-87.0325479,34.5744143,"Decatur CCD","local_jail",493
"1059",-86.8527719,40.4287122,"Fairfield township","local_jail",493
"1060",-83.1022365,42.3830375,"Detroit city","local_jail",489
"1061",-79.8650654,36.088997,"Morehead township","local_jail",489
"1062",-79.5846623,40.2819759,"Hempfield township","local_jail",489
"1063",-86.7912146,36.1647155,"District 19","local_jail",489
"1064",-120.6790891,35.2348219,"San Luis Obispo CCD","local_jail",487
"1065",-98.8234128,32.8477997,"Breckenridge North CCD","state_pris",486
"1066",-87.7057499,30.8067832,"Bay Minette CCD","local_jail",486
"1067",-93.5665277,45.3322125,"Elk River city","local_jail",486
"1068",-82.2265307,39.5071725,"Ward township","state_pris",485
"1069",-91.3893365,44.934888,"Chippewa Falls city","state_pris",485
"1070",-91.1962125,32.4182158,"District 4","local_jail",484
"1071",-77.9146661,34.3194929,"Cape Fear township","local_jail",484
"1072",-71.2556036,42.1462862,"Walpole town","state_pris",482
"1073",-119.3685308,35.1245784,"West Kern CCD","state_pris",481
"1074",-80.4083299,27.703769,"Vero Beach CCD","local_jail",480
"1075",-104.0723132,37.4522765,"Model CCD","state_pris",479
"1076",-155.2335958,19.6869881,"Hilo CCD","state_pris",478
"1077",-97.4438448,32.2859713,"Cleburne CCD","local_jail",478
"1078",-122.7722744,46.8392988,"Thurston South CCD","state_pris",477
"1079",-83.7192855,32.469833,"Perry CCD","local_jail",476
"1080",-91.8865735,30.0364233,"District 3","local_jail",476
"1081",-75.9180543,42.130568,"Dickinson town","local_jail",476
"1082",-88.6899002,30.9477112,"District 4","state_pris",474
"1083",-76.0717952,43.0538905,"De Witt town","local_jail",474
"1084",-78.2613887,35.9143638,"Dunn township","state_pris",473
"1085",-80.6459017,41.099095,"Youngstown city","local_jail",471
"1086",-75.8756889,41.2465609,"Wilkes-Barre city","local_jail",471
"1087",-75.3359107,43.1357396,"Whitestown town","local_jail",469
"1088",-81.6993048,29.9227272,"Green Cove Springs CCD","local_jail",468
"1089",-85.8769559,33.6710509,"Anniston CCD","local_jail",467
"1090",-81.4000303,29.9826024,"St. Augustine CCD","local_jail",467
"1091",-97.9613619,29.6142434,"Seguin CCD","local_jail",465
"1092",-107.7334201,32.400578,"Deming North CCD","local_jail",464
"1093",-73.6656995,43.2474225,"Moreau town","state_pris",462
"1094",-77.3485844,36.3293065,"Roanoke township","state_pris",462
"1095",-95.6948257,39.03617,"Topeka city","local_jail",462
"1096",-96.6803544,40.8089574,"Lincoln city","local_jail",462
"1097",-93.4625762,45.0220449,"Plymouth city","local_jail",461
"1098",-90.900072,30.1431648,"District 2","local_jail",460
"1099",-108.1453796,38.7549302,"Delta CCD","state_pris",459
"1100",-93.1038552,44.9488695,"St. Paul city","local_jail",459
"1101",-71.9574015,41.7872432,"Brooklyn town","state_pris",458
"1102",-123.132899,44.0498773,"Eugene-Springfield CCD","local_jail",457
"1103",-81.1799526,35.2378473,"Gastonia township","local_jail",455
"1104",-122.8589291,47.0616888,"Olympia CCD","local_jail",452
"1105",-87.8070858,42.7282842,"Racine city","state_pris",450
"1106",-87.4742849,37.3022339,"Madisonville CCD","local_jail",450
"1107",-82.8426596,36.662253,"District 6","local_jail",450
"1108",-81.5676482,29.6440869,"East Palatka CCD","state_pris",449
"1109",-92.8129165,45.033767,"Oak Park Heights city","state_pris",448
"1110",-81.4880225,31.168713,"Brunswick CCD","local_jail",448
"1111",-77.5467537,37.8562403,"Beaverdam district","local_jail",448
"1112",-108.5838526,39.0776066,"Grand Junction CCD","local_jail",447
"1113",-83.7046076,33.7830512,"Monroe CCD","local_jail",447
"1114",-76.9780045,37.5267081,"District 3","local_jail",447
"1115",-82.0776308,38.9063184,"Robinson district","state_pris",446
"1116",-82.5527383,35.570977,"Asheville city","local_jail",446
"1117",-86.5892799,33.1704668,"Columbiana CCD","local_jail",443
"1118",-96.5102719,31.6872247,"Mexia CCD","state_pris",442
"1119",-76.3838735,40.3058948,"South Lebanon township","local_jail",442
"1120",-85.3766169,31.2185636,"Dothan CCD","local_jail",439
"1121",-70.5918241,41.7174595,"Bourne town","local_jail",438
"1122",-89.701412,40.6683734,"Limestone township","local_jail",436
"1123",-88.2450618,43.0090837,"Waukesha city","local_jail",435
"1124",-90.6983969,43.1428434,"Boscobel city","state_pris",433
"1125",-82.4603351,36.2994913,"District 6","local_jail",433
"1126",-76.6622798,37.2232682,"Roberts district","local_jail",432
"1127",-83.3271521,33.986412,"Winterville CCD","state_pris",431
"1128",-74.3983323,43.0443221,"Johnstown town","state_pris",431
"1129",-77.3762738,35.6069155,"Greenville township","local_jail",431
"1130",-84.5787704,30.9055418,"Bainbridge CCD","local_jail",430
"1131",-77.4108678,39.4197408,"District 2, Frederick","local_jail",430
"1132",-87.9156203,41.0394136,"Otto township","local_jail",429
"1133",-93.0310604,45.0190146,"Maplewood city","local_jail",429
"1134",-78.740962,40.4937748,"Cambria township","local_jail",429
"1135",-86.9250718,30.6234528,"East Milton CCD","local_jail",428
"1136",-122.4290283,48.733542,"Bellingham CCD","local_jail",428
"1137",-91.2569118,32.7217538,"District 2","state_pris",427
"1138",-105.2319128,40.0095668,"Boulder CCD","local_jail",426
"1139",-79.117643,37.4346014,"District 5","state_pris",425
"1140",-82.5275686,28.524328,"Spring Hill CCD","state_pris",424
"1141",-77.7761329,39.6441932,"District 24, Cedar Lawn","local_jail",424
"1142",-83.0559508,42.3953866,"Hamtramck city","local_jail",423
"1143",-99.0178311,31.6045559,"Brownwood CCD","state_pris",421
"1144",-81.3672284,40.8076499,"Canton city","local_jail",421
"1145",-84.6159321,30.5661734,"Quincy CCD","state_pris",420
"1146",-82.9116995,34.3081096,"Hartwell CCD","state_pris",420
"1147",-89.0131701,42.6846985,"Janesville city","local_jail",420
"1148",-95.738133,29.5021791,"Rosenberg-Richmond CCD","state_pris",419
"1149",-89.8524347,35.1470778,"District 1","state_pris",418
"1150",-76.9930244,38.5086192,"District 1, La Plata","local_jail",418
"1151",-82.4791808,42.9777431,"Port Huron charter township","local_jail",418
"1152",-113.7862916,37.2044691,"St. George CCD","local_jail",418
"1153",-98.6951375,46.9070805,"Jamestown city","state_pris",417
"1154",-98.2649456,30.8399436,"Burnet CCD","state_pris",417
"1155",-95.0649056,29.438943,"Texas City-League City CCD","state_pris",417
"1156",-94.3836565,35.3716307,"Upper township","local_jail",417
"1157",-73.6704874,44.8417303,"Altona town","state_pris",416
"1158",-97.5634499,35.4945311,"Oklahoma City Southwest CCD","state_pris",416
"1159",-91.9617116,31.1834878,"District 3","local_jail",416
"1160",-74.0462805,44.2061128,"North Elba town","state_pris",415
"1161",-116.5044756,45.9371504,"Cottonwood CCD","state_pris",414
"1162",-73.8379293,40.6585571,"Queens borough","state_pris",414
"1163",-119.9792976,37.035895,"Madera CCD","local_jail",414
"1164",-72.2194775,44.9417038,"Newport city","state_pris",413
"1165",-89.2869404,37.29605,"Tamms precinct","state_pris",411
"1166",-121.7536523,38.6664485,"Woodland CCD","local_jail",411
"1167",-93.2913048,37.194152,"Springfield township","local_jail",411
"1168",-74.4938027,40.7961313,"Morris township","local_jail",411
"1169",-77.1333954,40.2540926,"Middlesex township","local_jail",411
"1170",-100.4319186,31.4601032,"San Angelo CCD","local_jail",411
"1171",-86.4890564,42.0991274,"St. Joseph city","local_jail",410
"1172",-70.8836114,43.1864894,"Dover city","local_jail",409
"1173",-96.9756324,28.897687,"Victoria CCD","local_jail",409
"1174",-82.5513493,32.1697372,"Mount Vernon-Ailey CCD","state_pris",408
"1175",-98.2649456,30.8399436,"Burnet CCD","local_jail",407
"1176",-121.5881739,39.1533839,"Marysville CCD","local_jail",406
"1177",-79.4080707,36.5833337,"Danville city","local_jail",406
"1178",-149.2743541,61.177549,"Anchorage census subarea","state_pris",405
"1179",-117.9907386,34.4052594,"South Antelope Valley CCD","state_pris",404
"1180",-90.9613255,33.7680041,"District 1","state_pris",403
"1181",-70.1856443,43.6331917,"Portland city","local_jail",403
"1182",-85.018097,33.0185335,"LaGrange CCD","local_jail",401
"1183",-77.0820263,38.8183429,"Alexandria city","local_jail",400
"1184",-66.6169652,18.3705174,"Sabana Hoyos barrio","state_pris",398
"1185",-78.5698589,35.6969949,"St. Marys township","local_jail",398
"1186",-122.6005504,45.3875151,"Northwest Clackamas CCD","local_jail",398
"1187",-82.5120719,31.2500064,"Waresboro CCD","local_jail",397
"1188",-76.3392085,39.553667,"District 3, Bel Air","local_jail",397
"1189",-86.2554146,43.2282176,"Muskegon city","local_jail",397
"1190",-89.723352,31.1367158,"District 5","local_jail",397
"1191",-120.5740951,42.2038575,"Lakeview CCD","state_pris",394
"1192",-77.9146661,34.3194929,"Cape Fear township","state_pris",393
"1193",-105.9871996,35.3753089,"Santa Fe South CCD","local_jail",393
"1194",-96.7290519,43.5479691,"Sioux Falls city","local_jail",392
"1195",-124.099352,40.7093975,"Eureka CCD","local_jail",391
"1196",-82.108008,41.3735385,"Elyria city","local_jail",390
"1197",-97.8931746,30.049667,"Kyle-Buda CCD","state_pris",388
"1198",-89.2871308,36.5777731,"Hickman CCD","local_jail",388
"1199",-89.9862282,38.5150676,"Belleville township","local_jail",386
"1200",-90.8605256,39.6210927,"Pittsfield township","state_pris",384
"1201",-80.7426273,26.7602989,"Belle Glade-Pahokee CCD","local_jail",384
"1202",-81.3453782,27.4490451,"Sebring CCD","local_jail",383
"1203",-76.8473751,38.0336716,"District 5","local_jail",383
"1204",-85.738948,38.3145937,"Jeffersonville township","local_jail",381
"1205",-87.3474512,36.5304533,"District 17","local_jail",381
"1206",-99.1090164,28.8748706,"Pearsall CCD","local_jail",381
"1207",-97.8950395,32.6704891,"Weatherford CCD","local_jail",380
"1208",-78.0415857,38.2867781,"District 3","local_jail",379
"1209",-91.5072971,32.6436131,"District A","state_pris",378
"1210",-123.9877541,47.7189681,"West End CCD","state_pris",377
"1211",-114.0193735,35.5428079,"Kingman CCD","local_jail",377
"1212",-84.8101144,33.4099513,"Newnan CCD","local_jail",377
"1213",-92.5185315,31.3272087,"District I","local_jail",376
"1214",-78.1143587,41.1562246,"Karthaus township","state_pris",375
"1215",-84.9388043,34.7693875,"Dalton CCD","local_jail",374
"1216",-108.526225,45.7931974,"Billings CCD","local_jail",372
"1217",-98.4335988,34.5911301,"Lawton CCD","local_jail",371
"1218",-101.7919801,35.2351324,"Amarillo CCD","local_jail",371
"1219",-80.2554024,35.8564806,"Lexington township","state_pris",370
"1220",-152.3219731,60.3663727,"Kenai-Cook Inlet census subarea","state_pris",369
"1221",-72.4838129,43.2829902,"Springfield town","state_pris",369
"1222",-80.0365287,39.2893987,"Tygart district","state_pris",369
"1223",-122.1002147,47.1249829,"Buckley CCD","state_pris",368
"1224",-75.2794349,40.9367942,"Hamilton township","local_jail",368
"1225",-83.552666,35.8583945,"District 5","local_jail",368
"1226",-99.1764842,38.223473,"Pawnee township","state_pris",367
"1227",-73.9198692,41.6945945,"Poughkeepsie city","local_jail",367
"1228",-95.8249737,32.206562,"Athens CCD","local_jail",366
"1229",-77.5212218,37.4028359,"Dale district","local_jail",366
"1230",-116.0696446,33.5912971,"Coachella Valley CCD","local_jail",365
"1231",-122.7403218,45.5232381,"Portland West CCD","local_jail",365
"1232",-81.7538903,32.4740366,"Statesboro CCD","local_jail",364
"1233",-73.7860284,42.2519047,"Hudson city","state_pris",363
"1234",-75.15153,39.8379065,"Woodbury city","local_jail",363
"1235",-82.835414,36.1602374,"District 8","local_jail",362
"1236",-90.4588543,38.8723469,"Rivers township","local_jail",358
"1237",-88.3913963,44.2856109,"Appleton city","local_jail",358
"1238",-84.8848774,35.1357502,"District 5","local_jail",356
"1239",-80.2467266,40.1739629,"Washington city","local_jail",355
"1240",-88.7979392,35.6094088,"District 1","local_jail",354
"1241",-122.6303031,47.4825426,"Port Orchard CCD","local_jail",354
"1242",-81.8573511,32.1171997,"Claxton CCD","state_pris",353
"1243",-121.9745167,36.9708997,"Santa Cruz CCD","local_jail",352
"1244",-73.2605401,42.4520454,"Pittsfield city","local_jail",352
"1245",-85.018097,33.0185335,"LaGrange CCD","state_pris",351
"1246",-91.5764637,32.2813252,"District 4","local_jail",351
"1247",-83.7155914,42.2084006,"Pittsfield charter township","local_jail",346
"1248",-96.1967636,33.5543462,"Bonham CCD","local_jail",346
"1249",-123.2195965,39.1262918,"Ukiah CCD","local_jail",345
"1250",-83.551911,34.091744,"Jefferson CCD","local_jail",345
"1251",-79.6201948,34.0263408,"Pamplico CCD","local_jail",345
"1252",-82.0069198,24.5354143,"Key West CCD","local_jail",344
"1253",-80.5817047,35.4173057,"Township 12, Concord","local_jail",344
"1254",-79.832484,38.94985,"Leadsville district","local_jail",344
"1255",-74.7864522,39.9953512,"Mount Holly township","state_pris",343
"1256",-86.1360548,40.48351,"Center township","local_jail",343
"1257",-75.5940912,39.6548643,"New Castle CCD","state_pris",342
"1258",-92.4556818,31.3107307,"District D","local_jail",341
"1259",-83.9749341,35.7335535,"District 5","local_jail",341
"1260",-86.7579666,41.6387578,"Center township","local_jail",340
